Country,TotalCases,TotalDeaths,TotalRecovered,ActiveCases,Serious,Deaths1Mpop,TotalTests,Tests1Mpop,Population,NewCases,NewDeaths,NewRecovered,NewActive,LastUpdated
Finland,89686,931.0,46000,42755,28.0,168.0,4720329.0,850787.0,5548192.0,416,1.0,0,415,2021-05-15 04:08:00+00:00
Cameroon,74946,1152.0,70497,3297,385.0,42.0,1518411.0,55999.0,27115061.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
El Salvador,70915,2178.0,66418,2319,28.0,334.0,946627.0,145309.0,6514588.0,535,10.0,497,28,2021-05-15 04:08:00+00:00
Cyprus,70742,346.0,39061,31335,51.0,285.0,5733920.0,4719369.0,1214976.0,384,5.0,0,379,2021-05-15 04:08:00+00:00
Mozambique,70361,826.0,68487,1048,24.0,26.0,534044.0,16684.0,32008868.0,74,0.0,440,-366,2021-05-15 04:08:00+00:00
Luxembourg,68922,806.0,66183,1933,30.0,1270.0,2760597.0,4348917.0,634778.0,174,0.0,670,-496,2021-05-15 04:08:00+00:00
Afghanistan,63412,2733.0,54634,6045,1124.0,69.0,428935.0,10809.0,39684190.0,470,12.0,100,358,2021-05-15 04:08:00+00:00
Singapore,61505,31.0,61047,427,3.0,5.0,10441802.0,1772738.0,5890210.0,86,0.0,41,45,2021-05-15 04:08:00+00:00
Namibia,50733,704.0,47776,2253,60.0,273.0,406093.0,157361.0,2580640.0,218,2.0,78,138,2021-05-15 04:08:00+00:00
Botswana,49656,761.0,46640,2255,1.0,318.0,1089391.0,455317.0,2392597.0,615,10.0,350,255,2021-05-15 04:08:00+00:00
Mongolia,48101,205.0,39564,8332,106.0,62.0,2822456.0,849138.0,3323909.0,1653,21.0,3831,-2199,2021-05-15 04:08:00+00:00
Jamaica,47150,838.0,22895,23417,18.0,282.0,351564.0,118277.0,2972378.0,228,18.0,259,-49,2021-05-15 04:08:00+00:00
Ivory Coast,46535,295.0,46006,234,,11.0,608960.0,22603.0,26940965.0,19,3.0,64,-48,2021-05-15 04:08:00+00:00
Maldives,42775,92.0,27672,15011,90.0,168.0,788171.0,1436261.0,548766.0,2683,5.0,549,2129,2021-05-15 04:08:00+00:00
Uganda,42674,347.0,41971,356,24.0,7.0,1055305.0,22462.0,46982269.0,187,1.0,0,186,2021-05-15 04:08:00+00:00
Senegal,40806,1122.0,39529,155,11.0,66.0,495502.0,28936.0,17123805.0,44,1.0,69,-26,2021-05-15 04:08:00+00:00
Madagascar,39888,748.0,37431,1709,285.0,26.0,194669.0,6878.0,28304042.0,378,10.0,550,-182,2021-05-15 04:08:00+00:00
Zimbabwe,38535,1582.0,36308,645,12.0,105.0,443025.0,29437.0,15049987.0,69,3.0,31,35,2021-05-15 04:08:00+00:00
Sudan,34272,2446.0,27949,3877,,55.0,232965.0,5208.0,44731659.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Malawi,34200,1153.0,32176,871,11.0,59.0,238017.0,12171.0,19555612.0,17,0.0,6,11,2021-05-15 04:08:00+00:00
DRC,30511,775.0,26601,3135,,8.0,155250.0,1689.0,91902095.0,82,0.0,60,22,2021-05-15 04:08:00+00:00
Malta,30474,417.0,29877,180,,942.0,893092.0,2017995.0,442564.0,5,0.0,17,-12,2021-05-15 04:08:00+00:00
Angola,30030,651.0,25650,3729,22.0,19.0,527590.0,15635.0,33744917.0,625,6.0,463,156,2021-05-15 04:08:00+00:00
Australia,29962,910.0,28861,191,1.0,35.0,17465839.0,678129.0,25755941.0,12,0.0,0,12,2021-05-15 04:08:00+00:00
Cabo Verde,27672,244.0,24546,2882,23.0,435.0,158645.0,282681.0,561215.0,643,6.0,621,16,2021-05-15 04:08:00+00:00
Rwanda,26033,343.0,24592,1098,1.0,26.0,1362483.0,102994.0,13228796.0,187,3.0,181,3,2021-05-15 04:08:00+00:00
Gabon,23799,143.0,20379,3277,15.0,63.0,767445.0,337934.0,2270994.0,65,0.0,109,-44,2021-05-15 04:08:00+00:00
Syria,23645,1688.0,20197,1760,,94.0,103566.0,5797.0,17866944.0,102,12.0,587,-497,2021-05-15 04:08:00+00:00
Guinea,22746,151.0,20366,2229,24.0,11.0,445243.0,33130.0,13439391.0,27,0.0,25,2,2021-05-15 04:08:00+00:00
Réunion,22644,169.0,21603,872,36.0,188.0,102720.0,114026.0,900850.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Cambodia,21499,147.0,9867,11485,,9.0,1029636.0,60857.0,16919063.0,804,11.0,1328,-535,2021-05-15 04:08:00+00:00
French Guiana,21465,108.0,9995,11362,28.0,354.0,234758.0,768821.0,305348.0,359,0.0,0,359,2021-05-15 04:08:00+00:00
Mayotte,20176,171.0,2964,17041,6.0,614.0,176919.0,635286.0,278487.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
French Polynesia,18815,141.0,18650,24,1.0,499.0,26355.0,93353.0,282316.0,18,0.0,33,-15,2021-05-15 04:08:00+00:00
Mauritania,18781,457.0,18024,300,14.0,96.0,248008.0,52159.0,4754881.0,36,0.0,51,-15,2021-05-15 04:08:00+00:00
Eswatini,18511,671.0,17793,47,3.0,573.0,197154.0,168427.0,1170564.0,19,0.0,9,10,2021-05-15 04:08:00+00:00
Guadeloupe,16017,221.0,2242,13554,33.0,552.0,195404.0,488287.0,400183.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Trinidad and Tobago,15379,265.0,9900,5214,15.0,189.0,151103.0,107668.0,1403420.0,962,30.0,306,626,2021-05-15 04:08:00+00:00
Guyana,14988,335.0,12834,1819,14.0,424.0,135059.0,170995.0,789844.0,329,4.0,283,42,2021-05-15 04:08:00+00:00
Somalia,14486,753.0,6325,7408,,46.0,120132.0,7381.0,16274750.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Mali,14163,510.0,9157,4496,,25.0,281392.0,13559.0,20752550.0,14,3.0,44,-33,2021-05-15 04:08:00+00:00
Papua New Guinea,13707,136.0,11034,2537,,15.0,110286.0,12128.0,9093328.0,710,6.0,119,585,2021-05-15 04:08:00+00:00
Andorra,13510,127.0,13155,228,12.0,1641.0,193595.0,2502133.0,77372.0,40,0.0,51,-11,2021-05-15 04:08:00+00:00
Burkina Faso,13394,164.0,13194,36,,8.0,183292.0,8566.0,21396554.0,7,0.0,10,-3,2021-05-15 04:08:00+00:00
Haiti,13353,271.0,12414,668,,24.0,60085.0,5214.0,11522804.0,85,2.0,17,66,2021-05-15 04:08:00+00:00
Tajikistan,13308,90.0,13218,0,,9.0,,,9722338.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Togo,13244,125.0,11847,1272,,15.0,321577.0,38075.0,8445949.0,34,0.0,40,-6,2021-05-15 04:08:00+00:00
Belize,12714,323.0,12337,54,1.0,800.0,124603.0,308529.0,403861.0,7,0.0,17,-10,2021-05-15 04:08:00+00:00
Curaçao,12246,119.0,12059,68,23.0,723.0,103024.0,625620.0,164675.0,10,2.0,53,-45,2021-05-15 04:08:00+00:00
Hong Kong,11819,210.0,11516,93,2.0,28.0,14841321.0,1965821.0,7549680.0,4,0.0,11,-7,2021-05-15 04:08:00+00:00
Martinique,11736,90.0,98,11548,24.0,240.0,170302.0,454124.0,375012.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Suriname,11707,223.0,10112,1372,29.0,377.0,55126.0,93247.0,591185.0,280,3.0,127,150,2021-05-15 04:08:00+00:00
Djibouti,11402,151.0,11241,10,,151.0,153192.0,153127.0,1000422.0,13,0.0,20,-7,2021-05-15 04:08:00+00:00
Congo,11343,148.0,8208,2987,,26.0,141948.0,25190.0,5635095.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Bahamas,11024,216.0,9967,841,5.0,545.0,91550.0,230896.0,396498.0,58,1.0,35,22,2021-05-15 04:08:00+00:00
Aruba,10838,104.0,10639,95,14.0,971.0,156663.0,1461968.0,107159.0,24,0.0,26,-2,2021-05-15 04:08:00+00:00
Lesotho,10778,320.0,6427,4031,,148.0,86427.0,40069.0,2156964.0,4,1.0,0,3,2021-05-15 04:08:00+00:00
South Sudan,10651,115.0,10462,74,,10.0,158678.0,14033.0,11307299.0,10,0.0,0,10,2021-05-15 04:08:00+00:00
Seychelles,9184,32.0,6413,2739,,324.0,21504.0,217487.0,98875.0,1012,4.0,755,253,2021-05-15 04:08:00+00:00
Benin,7995,101.0,7652,242,35.0,8.0,595112.0,48006.0,12396596.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Equatorial Guinea,7694,112.0,7279,303,7.0,78.0,123169.0,85381.0,1442573.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Nicaragua,7086,184.0,4225,2677,,27.0,,,6692758.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
CAR,6866,95.0,5112,1659,2.0,19.0,40907.0,8344.0,4902297.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Iceland,6537,29.0,6445,63,3.0,85.0,622370.0,1813628.0,343163.0,11,0.0,23,-12,2021-05-15 04:08:00+00:00
Yemen,6523,1285.0,3008,2230,23.0,42.0,35043.0,1153.0,30392400.0,25,8.0,5,12,2021-05-15 04:08:00+00:00
Gambia,5940,175.0,5674,91,3.0,71.0,76379.0,30859.0,2475082.0,6,0.0,26,-20,2021-05-15 04:08:00+00:00
Niger,5326,192.0,4936,198,2.0,8.0,101658.0,4073.0,24958286.0,1,0.0,7,-6,2021-05-15 04:08:00+00:00
San Marino,5083,90.0,4968,25,4.0,2648.0,63241.0,1860412.0,33993.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Chad,4897,173.0,4677,47,,10.0,116416.0,6917.0,16831306.0,6,1.0,9,-4,2021-05-15 04:08:00+00:00
Saint Lucia,4788,75.0,4511,202,2.0,407.0,42879.0,232589.0,184355.0,63,0.0,25,38,2021-05-15 04:08:00+00:00
Gibraltar,4286,94.0,4189,3,,2791.0,242473.0,7198890.0,33682.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Burundi,4282,6.0,773,3503,,0.5,279132.0,22889.0,12195292.0,49,0.0,0,49,2021-05-15 04:08:00+00:00
Timor-Leste,4118,8.0,2146,1964,,6.0,84361.0,62950.0,1340122.0,492,3.0,252,237,2021-05-15 04:08:00+00:00
Sierra Leone,4103,79.0,3101,923,,10.0,153257.0,18881.0,8116948.0,14,0.0,8,6,2021-05-15 04:08:00+00:00
Channel Islands,4057,86.0,3956,15,,491.0,454413.0,2592927.0,175251.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Barbados,3961,46.0,3900,15,,160.0,161835.0,562552.0,287680.0,4,0.0,21,-17,2021-05-15 04:08:00+00:00
Comoros,3860,146.0,3688,26,,165.0,,,885578.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Eritrea,3822,12.0,3639,171,,3.0,23693.0,6602.0,3588868.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Vietnam,3816,35.0,2657,1124,,0.4,3091540.0,31515.0,98097196.0,158,0.0,21,137,2021-05-15 04:08:00+00:00
Guinea-Bissau,3745,67.0,3427,251,9.0,33.0,65454.0,32595.0,2008086.0,4,0.0,27,-23,2021-05-15 04:08:00+00:00
Liechtenstein,2981,58.0,2887,36,3.0,1517.0,39109.0,1023180.0,38223.0,3,0.0,0,3,2021-05-15 04:08:00+00:00
New Zealand,2645,26.0,2601,18,,5.0,2069812.0,413789.0,5002100.0,1,0.0,1,0,2021-05-15 04:08:00+00:00
Monaco,2490,32.0,2428,30,1.0,810.0,51953.0,1315832.0,39483.0,3,0.0,1,2,2021-05-15 04:08:00+00:00
Bermuda,2462,32.0,2234,196,7.0,515.0,252609.0,4069219.0,62078.0,7,1.0,52,-46,2021-05-15 04:08:00+00:00
Turks and Caicos,2404,17.0,2365,22,2.0,434.0,65926.0,1683074.0,39170.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Sao Tome and Principe,2324,35.0,2273,16,,157.0,12999.0,58377.0,222673.0,4,0.0,3,1,2021-05-15 04:08:00+00:00
Sint Maarten,2277,27.0,2221,29,2.0,624.0,26880.0,620828.0,43297.0,5,0.0,8,-3,2021-05-15 04:08:00+00:00
Liberia,2114,85.0,1962,67,2.0,16.0,97875.0,18968.0,5160130.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
St. Vincent Grenadines,1932,12.0,1769,151,2.0,108.0,46829.0,420950.0,111246.0,6,0.0,21,-15,2021-05-15 04:08:00+00:00
Saint Martin,1773,12.0,1399,362,7.0,306.0,27588.0,703130.0,39236.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Caribbean Netherlands,1591,17.0,1558,16,,643.0,10040.0,379814.0,26434.0,8,0.0,10,-2,2021-05-15 04:08:00+00:00
Isle of Man,1590,29.0,1555,6,1.0,339.0,44761.0,523992.0,85423.0,0,0.0,3,-3,2021-05-15 04:08:00+00:00
Laos,1498,2.0,513,983,,0.3,213373.0,28964.0,7366840.0,81,1.0,185,-105,2021-05-15 04:08:00+00:00
Taiwan,1290,12.0,1107,171,,0.5,571259.0,23948.0,23854195.0,59,0.0,10,49,2021-05-15 04:08:00+00:00
Mauritius,1277,17.0,1130,130,,13.0,358675.0,281623.0,1273600.0,11,0.0,2,9,2021-05-15 04:08:00+00:00
Bhutan,1276,1.0,1121,154,,1.0,738413.0,947944.0,778963.0,19,0.0,0,19,2021-05-15 04:08:00+00:00
Antigua and Barbuda,1240,32.0,1179,29,4.0,324.0,16700.0,169318.0,98631.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
St. Barth,974,1.0,462,511,,101.0,26385.0,2664344.0,9903.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Diamond Princess,712,13.0,699,0,,,,,,0,0.0,0,0,2021-05-15 04:08:00+00:00
Faeroe Islands,669,1.0,663,5,,20.0,259009.0,5283310.0,49024.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Cayman Islands,565,2.0,547,16,,30.0,93583.0,1409595.0,66390.0,5,0.0,1,4,2021-05-15 04:08:00+00:00
Tanzania,509,21.0,183,305,7.0,0.3,,,61197893.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Wallis and Futuna,445,7.0,44,394,1.0,633.0,17264.0,1559953.0,11067.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Brunei,232,3.0,220,9,,7.0,123068.0,278998.0,441107.0,1,0.0,0,1,2021-05-15 04:08:00+00:00
British Virgin Islands,219,1.0,193,25,,33.0,39777.0,1308239.0,30405.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Dominica,178,,176,2,,,15844.0,219625.0,72141.0,3,,1,2,2021-05-15 04:08:00+00:00
Fiji,166,4.0,109,53,,4.0,70792.0,78477.0,902075.0,5,1.0,3,1,2021-05-15 04:08:00+00:00
Grenada,161,1.0,160,0,,9.0,28684.0,253897.0,112975.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
New Caledonia,124,,58,66,,,31166.0,108262.0,287875.0,0,,0,0,2021-05-15 04:08:00+00:00
Anguilla,109,,89,20,,,21630.0,1430650.0,15119.0,0,,0,0,2021-05-15 04:08:00+00:00
Falkland Islands,63,,63,0,,,7258.0,2034763.0,3567.0,0,,0,0,2021-05-15 04:08:00+00:00
Macao,49,,49,0,,,4483.0,6824.0,656990.0,0,,0,0,2021-05-15 04:08:00+00:00
Saint Kitts and Nevis,45,,44,1,,,13691.0,255787.0,53525.0,0,,0,0,2021-05-15 04:08:00+00:00
Greenland,31,,31,0,,,20669.0,363539.0,56855.0,0,,0,0,2021-05-15 04:08:00+00:00
Vatican City,27,,15,12,,,,,803.0,0,,0,0,2021-05-15 04:08:00+00:00
Saint Pierre Miquelon,25,,25,0,,,5318.0,921824.0,5769.0,0,,0,0,2021-05-15 04:08:00+00:00
Montserrat,20,1.0,19,0,,200.0,1313.0,262863.0,4995.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Solomon Islands,20,,20,0,,,4500.0,6416.0,701396.0,0,,0,0,2021-05-15 04:08:00+00:00
Western Sahara,10,1.0,8,1,,2.0,,,609991.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
MS Zaandam,9,2.0,7,0,,,,,,0,0.0,0,0,2021-05-15 04:08:00+00:00
Vanuatu,4,1.0,3,0,,3.0,23000.0,73405.0,313331.0,0,0.0,0,0,2021-05-15 04:08:00+00:00
Marshall Islands,4,,4,0,,,,,59536.0,0,,0,0,2021-05-15 04:08:00+00:00
Samoa,3,,2,1,,,,,199557.0,0,,0,0,2021-05-15 04:08:00+00:00
Saint Helena,2,,2,0,,,,,6093.0,0,,0,0,2021-05-15 04:08:00+00:00
Micronesia,1,,1,0,,,,,116067.0,0,,0,0,2021-05-15 04:08:00+00:00
